id,tgl_pencatatan,jml_lahir_pedaging_jantan,jml_lahir_pedaging_betina,jml_lahir_perah_jantan,jml_lahir_perah_betina,jml_mati_pedaging_jantan,jml_mati_pedaging_betina,jml_mati_perah_jantan,jml_mati_perah_betina,jml_mati_pedaging_anaan_jantan,jml_mati_pedaging_anakan_betina,jml_mati_perah_anakan_jantan,jml_mati_perah_anakan_betina,id_peternak
3233,2033-05-24,0,0,0,0,0,0,23,0,1,0,0,23,1
3234,2033-05-25,10,0,0,0,46,25,6,40,1,0,0,35,1
3235,2033-05-26,23,0,0,47,0,0,45,8,1,0,0,0,1
3236,2033-05-27,0,0,24,0,0,0,0,0,1,0,0,30,1
3237,2033-05-28,0,20,0,0,0,0,0,25,1,0,0,0,1
3238,2033-05-29,0,0,0,0,0,48,0,0,1,0,0,28,1
3239,2033-05-30,50,0,0,0,0,0,0,0,1,39,0,0,1
3240,2033-05-31,17,0,0,1,0,0,0,0,1,29,0,0,1
3241,2033-06-01,0,0,0,7,44,0,0,0,1,0,0,0,1
3242,2033-06-02,15,0,0,0,0,7,0,0,1,0,0,13,1
3243,2033-06-03,0,0,0,0,0,0,0,0,1,45,0,0,1
3244,2033-06-04,0,0,0,0,0,1,0,0,1,0,0,0,1
3245,2033-06-05,0,50,0,39,0,0,0,0,1,9,0,0,1
3246,2033-06-06,0,0,0,0,0,0,0,0,1,0,0,20,1
3247,2033-06-07,29,0,0,0,16,39,36,0,1,0,0,0,1
3248,2033-06-08,0,42,0,0,12,0,0,0,1,0,0,0,1
3249,2033-06-09,0,0,0,0,0,0,0,0,1,49,0,0,1
3250,2033-06-10,7,0,0,0,25,0,0,0,1,0,0,19,1
3251,2033-06-11,0,0,0,0,27,50,50,38,1,0,0,0,1
3252,2033-06-12,0,0,0,21,0,0,0,0,1,0,0,0,1
3253,2033-06-13,0,18,42,36,0,0,0,0,1,0,0,0,1
3254,2033-06-14,0,0,0,0,0,0,0,19,1,0,0,0,1
3255,2033-06-15,0,0,0,16,0,0,0,0,1,5,45,30,1
3256,2033-06-16,0,39,10,0,0,0,27,0,1,0,0,0,1
3257,2033-06-17,0,0,0,0,8,0,0,0,1,0,0,25,1
3258,2033-06-18,0,0,0,17,0,0,0,0,1,0,0,0,1
3259,2033-06-19,0,0,0,0,34,0,0,33,1,0,0,0,1
3260,2033-06-20,0,0,0,0,24,0,0,0,1,0,0,7,1
3261,2033-06-21,27,0,0,0,1,0,12,0,1,0,16,0,1
3262,2033-06-22,0,44,0,0,0,0,0,15,1,0,30,0,1
3263,2033-06-23,19,50,0,22,0,37,23,0,1,0,0,7,1
3264,2033-06-24,11,0,0,11,0,49,0,0,1,0,24,0,1
3265,2033-06-25,0,0,0,0,0,46,26,0,1,0,5,0,1
3266,2033-06-26,28,0,0,0,0,0,0,22,1,0,38,0,1
3267,2033-06-27,0,0,0,0,0,20,41,0,1,0,0,0,1
3268,2033-06-28,0,0,0,2,39,49,0,0,1,0,33,0,1
3269,2033-06-29,0,45,42,0,0,47,0,0,1,0,0,0,1
3270,2033-06-30,28,0,0,0,0,0,0,7,1,0,0,44,1
3271,2033-07-01,39,0,50,0,0,12,0,1,1,1,0,0,1
3272,2033-07-02,0,0,16,0,0,0,0,0,1,0,0,23,1
3273,2033-07-03,44,25,9,0,0,4,0,2,1,50,0,0,1
3274,2033-07-04,0,0,0,0,34,0,0,17,1,0,0,0,1
3275,2033-07-05,0,0,0,42,0,13,0,0,1,29,25,0,1
3276,2033-07-06,0,0,0,0,38,0,20,19,1,39,0,50,1
3277,2033-07-07,0,0,0,0,0,19,41,0,1,0,0,0,1
3278,2033-07-08,0,0,0,0,0,27,0,0,1,0,12,0,1
3279,2033-07-09,0,0,43,8,0,0,21,0,1,0,3,0,1
3280,2033-07-10,0,0,0,0,22,0,0,18,1,0,0,0,1
3281,2033-07-11,0,18,0,0,0,0,0,9,1,23,0,0,1
3282,2033-07-12,0,0,0,0,0,0,0,0,1,0,0,0,1
3283,2033-07-13,0,0,26,0,0,42,0,0,1,50,9,0,1
3284,2033-07-14,0,0,0,30,0,0,0,0,1,9,0,27,1
3285,2033-07-15,16,0,0,0,47,0,36,42,1,14,25,0,1
3286,2033-07-16,0,0,36,0,47,0,0,0,1,0,30,0,1
3287,2033-07-17,15,0,0,25,24,0,0,21,1,0,0,0,1
3288,2033-07-18,49,0,0,0,50,0,45,2,1,23,0,0,1
3289,2033-07-19,31,0,31,0,0,0,28,0,1,0,0,25,1
3290,2033-07-20,0,0,0,0,16,0,28,24,1,45,0,23,1
3291,2033-07-21,9,50,0,0,0,0,0,20,1,0,46,0,1
3292,2033-07-22,0,0,48,0,0,0,40,14,1,0,0,37,1
3293,2033-07-23,0,0,0,47,0,0,0,36,1,0,0,17,1
3294,2033-07-24,17,0,0,30,0,0,0,0,1,0,0,0,1
3295,2033-07-25,0,0,0,0,0,0,0,0,1,0,18,0,1
3296,2033-07-26,0,0,0,48,0,0,0,0,1,2,0,35,1
3297,2033-07-27,0,0,0,0,50,0,0,0,1,0,0,0,1
3298,2033-07-28,0,0,7,7,0,0,0,0,1,0,0,14,1
3299,2033-07-29,0,26,0,0,0,47,0,24,1,33,0,0,1
3300,2033-07-30,42,0,0,0,0,0,0,0,1,14,0,0,1
3301,2033-07-31,0,0,0,0,0,0,16,0,1,0,13,0,1
3302,2033-08-01,0,39,39,0,0,0,3,36,1,0,0,0,1
3303,2033-08-02,0,0,0,9,0,0,0,0,1,0,31,0,1
3304,2033-08-03,36,0,0,32,42,0,21,0,1,49,0,0,1
3305,2033-08-04,0,0,0,49,26,45,0,3,1,0,0,0,1
3306,2033-08-05,0,0,0,0,13,0,0,39,1,0,50,0,1
3307,2033-08-06,0,0,0,18,0,0,0,0,1,0,0,22,1
3308,2033-08-07,37,47,12,24,0,37,0,46,1,0,0,7,1
3309,2033-08-08,0,31,0,0,0,27,0,0,1,0,0,0,1
3310,2033-08-09,0,0,16,20,16,0,0,0,1,0,0,0,1
3311,2033-08-10,0,0,0,0,2,32,29,1,1,0,0,0,1
3312,2033-08-11,0,0,18,1,0,0,0,0,1,0,0,48,1
3313,2033-08-12,18,0,0,0,0,1,0,43,1,44,47,0,1
3314,2033-08-13,30,0,0,0,0,0,0,0,1,0,44,0,1
3315,2033-08-14,0,0,1,0,0,0,23,0,1,18,17,0,1
3316,2033-08-15,0,33,7,25,0,0,0,0,1,9,5,0,1
3317,2033-08-16,0,40,0,0,5,0,19,0,1,0,6,16,1
3318,2033-08-17,41,0,0,31,0,0,0,0,1,0,0,0,1
3319,2033-08-18,0,0,0,0,0,0,45,0,1,0,21,0,1
3320,2033-08-19,0,2,0,0,50,10,0,0,1,5,0,0,1
3321,2033-08-20,0,0,21,0,0,0,0,0,1,0,0,0,1
3322,2033-08-21,0,0,25,0,0,0,4,0,1,7,0,0,1
3323,2033-08-22,41,0,9,0,0,0,38,0,1,11,49,0,1
3324,2033-08-23,0,0,0,5,0,0,28,0,1,0,28,0,1
3325,2033-08-24,6,0,0,0,0,0,0,0,1,0,0,0,1
3326,2033-08-25,22,0,23,0,7,0,0,35,1,27,0,0,1
3327,2033-08-26,0,0,0,11,0,27,27,0,1,0,49,0,1
3328,2033-08-27,0,0,0,24,25,0,0,0,1,39,39,0,1
3329,2033-08-28,0,0,0,11,3,37,0,0,1,0,39,0,1
3330,2033-08-29,0,0,0,0,16,0,20,48,1,19,0,19,1
3331,2033-08-30,0,0,0,6,0,0,35,0,1,0,0,0,1
3332,2033-08-31,39,26,36,0,34,22,0,0,1,44,0,0,1
3333,2033-09-01,8,0,0,0,33,12,0,0,1,0,0,15,1
3334,2033-09-02,1,26,0,0,0,0,10,0,1,15,38,0,1
3335,2033-09-03,0,6,2,0,0,0,23,0,1,20,41,0,1
3336,2033-09-04,24,10,0,0,39,0,0,0,1,0,0,37,1
3337,2033-09-05,0,46,18,0,0,19,0,0,1,25,0,32,1
3338,2033-09-06,33,0,17,0,0,12,45,25,1,0,4,0,1
3339,2033-09-07,0,11,0,0,0,15,43,0,1,0,0,0,1
3340,2033-09-08,0,0,0,0,11,0,0,0,1,0,14,4,1
3341,2033-09-09,0,0,0,37,6,49,29,0,1,0,0,46,1
3342,2033-09-10,0,0,0,21,0,0,0,0,1,0,0,0,1
3343,2033-09-11,0,0,0,49,42,0,0,0,1,0,0,0,1
3344,2033-09-12,8,3,48,0,14,0,0,0,1,0,19,0,1
3345,2033-09-13,0,0,0,0,0,0,3,0,1,0,0,0,1
3346,2033-09-14,0,24,0,0,0,0,0,0,1,28,44,49,1
3347,2033-09-15,39,0,0,0,43,0,0,30,1,35,0,0,1
3348,2033-09-16,0,42,0,0,22,0,0,5,1,0,0,0,1
3349,2033-09-17,0,0,0,0,0,0,41,46,1,0,0,0,1
3350,2033-09-18,15,0,0,0,0,39,0,0,1,49,0,4,1
3351,2033-09-19,10,45,0,0,0,0,49,0,1,0,0,0,1
3352,2033-09-20,0,0,0,0,0,0,0,0,1,0,0,49,1
3353,2033-09-21,0,0,0,0,0,0,0,0,1,0,0,0,1
3354,2033-09-22,0,19,26,0,0,0,25,0,1,0,0,0,1
3355,2033-09-23,0,0,50,0,20,0,0,9,1,27,0,9,1
3356,2033-09-24,0,34,0,0,0,0,0,28,1,42,0,0,1
3357,2033-09-25,15,0,0,0,0,0,2,0,1,0,49,0,1
3358,2033-09-26,0,45,38,37,0,14,0,15,1,0,0,0,1
3359,2033-09-27,0,0,0,43,0,13,0,0,1,7,0,0,1
3360,2033-09-28,0,31,0,0,23,21,0,0,1,0,0,46,1
3361,2033-09-29,29,0,6,0,0,10,39,0,1,0,23,0,1
3362,2033-09-30,0,18,0,31,0,0,0,0,1,0,0,0,1
3363,2033-10-01,30,0,0,0,0,23,0,0,1,0,0,0,1
3364,2033-10-02,0,0,0,0,44,0,0,0,1,0,0,0,1
3365,2033-10-03,16,26,8,29,0,38,25,0,1,0,0,47,1
3366,2033-10-04,17,0,0,39,0,29,28,40,1,15,0,0,1
3367,2033-10-05,25,40,0,0,0,23,23,0,1,0,0,0,1
3368,2033-10-06,0,0,0,0,0,49,0,0,1,0,12,0,1
3369,2033-10-07,0,0,0,11,0,0,0,0,1,6,0,0,1
3370,2033-10-08,0,0,0,0,0,0,0,0,1,0,13,7,1
3371,2033-10-09,30,49,0,0,45,6,31,0,1,0,0,23,1
3372,2033-10-10,10,0,0,0,0,0,0,2,1,0,0,0,1
3373,2033-10-11,5,25,0,44,0,0,49,36,1,8,8,47,1
3374,2033-10-12,0,0,0,0,0,10,33,0,1,0,0,0,1
3375,2033-10-13,0,17,0,38,0,0,22,0,1,17,0,6,1
3376,2033-10-14,0,0,7,26,18,0,0,1,1,0,36,0,1
3377,2033-10-15,0,0,0,0,14,0,0,0,1,42,0,0,1
3378,2033-10-16,34,0,0,9,0,0,30,0,1,0,0,0,1
3379,2033-10-17,0,43,0,0,0,0,0,0,1,21,0,0,1
3380,2033-10-18,19,35,24,0,0,24,7,0,1,0,0,0,1
3381,2033-10-19,0,0,0,21,0,9,0,0,1,7,44,0,1
3382,2033-10-20,0,35,42,0,19,0,0,0,1,0,9,0,1
3383,2033-10-21,0,28,0,0,27,39,0,0,1,0,0,0,1
3384,2033-10-22,0,0,0,28,50,0,0,0,1,0,0,0,1
3385,2033-10-23,31,13,0,0,0,25,0,0,1,0,0,0,1
3386,2033-10-24,0,0,0,0,0,42,0,0,1,0,0,18,1
3387,2033-10-25,0,0,0,42,45,0,0,0,1,0,18,0,1
3388,2033-10-26,0,0,0,31,0,0,15,10,1,10,0,0,1
3389,2033-10-27,0,0,23,0,0,0,0,29,1,0,0,0,1
3390,2033-10-28,0,39,0,0,18,19,0,20,1,0,0,0,1
3391,2033-10-29,0,0,20,0,39,0,0,0,1,0,40,0,1
3392,2033-10-30,16,6,0,5,0,0,0,0,1,0,0,0,1
3393,2033-10-31,0,0,33,0,0,0,0,0,1,13,0,3,1
3394,2033-11-01,0,0,0,0,22,0,0,32,1,0,0,13,1
3395,2033-11-02,50,0,0,0,0,0,0,0,1,0,0,34,1
3396,2033-11-03,30,0,9,0,0,0,0,0,1,0,0,0,1
3397,2033-11-04,0,20,0,0,0,0,0,0,1,30,47,0,1
3398,2033-11-05,36,0,1,0,39,0,33,0,1,0,0,0,1
3399,2033-11-06,0,0,0,15,0,27,2,18,1,0,43,0,1
3400,2033-11-07,0,0,0,43,0,43,28,19,1,0,0,0,1
3401,2033-11-08,0,0,21,0,0,0,0,0,1,0,0,19,1
3402,2033-11-09,0,50,0,27,0,29,0,0,1,0,15,0,1
3403,2033-11-10,0,0,0,15,47,0,35,0,1,0,0,0,1
3404,2033-11-11,0,0,0,1,21,0,0,26,1,0,0,0,1
3405,2033-11-12,0,0,0,0,0,0,18,28,1,48,0,0,1
3406,2033-11-13,0,0,0,0,34,0,0,0,1,0,0,0,1
3407,2033-11-14,0,0,48,17,0,30,0,0,1,0,0,14,1
3408,2033-11-15,0,0,39,6,0,0,0,0,1,0,0,42,1
3409,2033-11-16,18,48,0,0,0,26,26,0,1,0,0,48,1
3410,2033-11-17,28,0,21,0,0,40,16,0,1,23,0,0,1
3411,2033-11-18,35,4,0,34,0,0,0,0,1,0,42,0,1
3412,2033-11-19,18,16,1,0,0,0,0,0,1,0,0,0,1
3413,2033-11-20,12,0,9,35,0,0,0,30,1,0,39,0,1
3414,2033-11-21,0,0,0,0,0,31,6,0,1,32,0,0,1
3415,2033-11-22,0,0,39,0,0,27,0,48,1,11,17,0,1
3416,2033-11-23,0,0,0,27,0,0,0,0,1,0,0,34,1
3417,2033-11-24,46,8,33,0,23,0,0,36,1,0,0,1,1
3418,2033-11-25,5,26,0,0,0,0,0,0,1,0,0,13,1
3419,2033-11-26,0,0,0,0,18,0,0,0,1,0,0,43,1
3420,2033-11-27,36,26,3,0,0,0,0,0,1,0,38,0,1
3421,2033-11-28,0,0,0,0,0,0,5,48,1,0,0,0,1
3422,2033-11-29,18,0,0,0,0,0,49,21,1,0,42,0,1
3423,2033-11-30,19,0,41,16,0,0,0,0,1,0,45,32,1
3424,2033-12-01,47,47,0,0,0,18,0,0,1,0,44,0,1
3425,2033-12-02,0,0,0,0,0,0,0,0,1,0,0,0,1
3426,2033-12-03,0,0,48,32,28,0,0,0,1,19,32,0,1
3427,2033-12-04,0,41,45,24,20,0,0,0,1,19,38,0,1
3428,2033-12-05,0,14,31,10,11,35,0,6,1,27,0,0,1
3429,2033-12-06,0,25,0,0,0,0,0,0,1,46,22,0,1
3430,2033-12-07,0,0,0,0,0,0,30,0,1,0,0,0,1
3431,2033-12-08,0,12,0,0,0,0,0,0,1,46,0,8,1
3432,2033-12-09,0,38,0,0,0,0,0,27,1,0,0,0,1
3433,2033-12-10,0,35,19,1,0,48,47,0,1,23,0,30,1
3434,2033-12-11,6,0,36,0,0,0,30,2,1,0,0,0,1
3435,2033-12-12,49,2,0,0,0,18,0,0,1,0,0,0,1
3436,2033-12-13,0,0,0,2,0,0,0,2,1,0,0,0,1
3437,2033-12-14,37,26,0,3,0,0,36,0,1,0,28,0,1
3438,2033-12-15,0,0,46,0,0,2,0,24,1,0,0,0,1
3439,2033-12-16,0,46,21,50,0,0,12,2,1,0,0,0,1
3440,2033-12-17,0,0,0,0,0,0,0,43,1,0,0,0,1
3441,2033-12-18,0,0,0,0,50,0,0,0,1,0,0,0,1
3442,2033-12-19,6,0,0,32,0,0,0,9,1,0,43,41,1
3443,2033-12-20,0,0,0,0,0,40,9,0,1,0,0,32,1
3444,2033-12-21,0,0,40,0,46,0,0,0,1,0,10,0,1
3445,2033-12-22,0,0,0,0,0,0,0,0,1,0,0,38,1
3446,2033-12-23,0,0,0,0,7,0,0,44,1,0,8,0,1
3447,2033-12-24,12,31,0,0,0,0,0,4,1,0,2,0,1
3448,2033-12-25,0,0,0,0,0,0,12,0,1,28,0,0,1
3449,2033-12-26,0,10,0,0,0,0,50,12,1,44,0,0,1
3450,2033-12-27,0,0,10,0,0,0,40,0,1,46,0,35,1
3451,2033-12-28,0,0,0,0,35,22,43,37,1,1,0,0,1
3452,2033-12-29,33,0,9,40,20,28,16,0,1,2,0,0,1
3453,2033-12-30,0,15,0,0,3,0,0,0,1,39,42,28,1
3454,2033-12-31,0,0,0,0,0,0,0,0,1,0,0,0,1
3455,2034-01-01,2,8,2,0,0,0,0,0,1,40,7,10,1
3456,2034-01-02,25,0,0,0,0,0,10,0,1,0,0,0,1
3457,2034-01-03,0,0,17,21,0,3,15,0,1,39,0,0,1
3458,2034-01-04,0,0,0,36,11,0,0,0,1,0,48,0,1
3459,2034-01-05,0,0,0,0,0,0,0,0,1,0,0,4,1
3460,2034-01-06,0,43,0,0,12,0,0,0,1,0,0,34,1
3461,2034-01-07,0,0,3,0,20,0,34,0,1,0,0,34,1
3462,2034-01-08,0,0,0,0,0,36,42,16,1,0,0,0,1
3463,2034-01-09,0,0,4,0,0,7,0,1,1,12,0,16,1
3464,2034-01-10,39,0,15,0,17,0,0,0,1,0,0,39,1
3465,2034-01-11,0,0,21,0,0,25,37,0,1,0,0,0,1
3466,2034-01-12,0,25,0,0,0,0,0,0,1,0,0,0,1
3467,2034-01-13,0,35,0,0,0,0,0,0,1,0,0,0,1
3468,2034-01-14,43,0,0,0,0,0,0,43,1,23,0,47,1
3469,2034-01-15,0,0,48,0,0,0,0,0,1,0,0,0,1
3470,2034-01-16,0,0,0,0,0,20,0,0,1,0,0,0,1
3471,2034-01-17,0,29,0,0,0,0,0,0,1,0,0,0,1
3472,2034-01-18,0,0,27,0,0,36,0,0,1,0,32,9,1
3473,2034-01-19,22,0,19,0,0,0,0,31,1,0,0,14,1
3474,2034-01-20,7,49,14,0,0,0,0,0,1,0,3,36,1
3475,2034-01-21,0,0,0,0,0,0,0,26,1,0,0,0,1
3476,2034-01-22,24,39,0,0,4,0,0,34,1,0,0,0,1
3477,2034-01-23,0,23,28,0,7,0,0,0,1,25,0,0,1
3478,2034-01-24,0,0,50,7,0,0,12,0,1,0,45,0,1
3479,2034-01-25,0,0,47,25,0,0,0,0,1,0,13,0,1
3480,2034-01-26,0,0,0,0,0,0,0,0,1,0,0,0,1
3481,2034-01-27,0,25,14,1,0,0,0,0,1,0,0,0,1
3482,2034-01-28,30,0,0,0,22,0,0,26,1,12,0,0,1
3483,2034-01-29,3,12,12,0,32,0,0,0,1,0,0,0,1
3484,2034-01-30,0,0,0,35,2,0,0,0,1,0,0,45,1
3485,2034-01-31,0,1,0,21,1,0,0,0,1,38,0,12,1
3486,2034-02-01,0,0,14,0,0,0,0,0,1,6,0,0,1
3487,2034-02-02,0,0,0,0,4,0,0,0,1,28,0,0,1
3488,2034-02-03,0,0,0,2,40,0,0,0,1,0,0,0,1
3489,2034-02-04,40,0,0,0,38,37,0,16,1,5,0,0,1
3490,2034-02-05,0,0,0,0,0,0,26,0,1,0,0,0,1
3491,2034-02-06,0,0,1,0,33,0,45,0,1,0,0,0,1
3492,2034-02-07,9,0,0,0,0,0,0,0,1,37,0,47,1
3493,2034-02-08,0,0,26,0,8,0,0,41,1,0,0,21,1
3494,2034-02-09,14,5,0,0,12,0,0,19,1,0,0,25,1
3495,2034-02-10,0,0,0,0,33,0,0,7,1,0,0,27,1
3496,2034-02-11,47,0,0,0,0,9,14,15,1,0,0,48,1
3497,2034-02-12,0,0,50,0,0,0,2,0,1,19,0,0,1
3498,2034-02-13,5,0,33,46,0,0,0,0,1,0,0,0,1
3499,2034-02-14,22,0,0,0,30,0,0,0,1,0,0,7,1
3500,2034-02-15,0,0,0,0,0,0,0,0,1,0,0,0,1
3501,2034-02-16,28,0,0,40,6,0,0,0,1,0,0,0,1
3502,2034-02-17,0,0,0,0,0,0,0,0,1,0,0,0,1
3503,2034-02-18,0,0,0,0,48,0,0,0,1,0,33,3,1
3504,2034-02-19,0,0,0,0,0,22,0,2,1,0,0,0,1
3505,2034-02-20,5,47,0,0,0,0,34,0,1,0,0,15,1
3506,2034-02-21,0,0,0,0,0,19,48,0,1,0,47,16,1
3507,2034-02-22,0,12,42,0,0,0,0,0,1,0,0,10,1
3508,2034-02-23,0,0,0,0,31,0,0,0,1,2,0,0,1
3509,2034-02-24,0,0,40,0,0,45,0,0,1,0,22,0,1
3510,2034-02-25,24,0,0,47,0,0,0,0,1,0,0,0,1
3511,2034-02-26,50,0,15,8,0,0,0,0,1,23,0,46,1
3512,2034-02-27,0,0,0,14,0,0,0,0,1,0,0,0,1
3513,2034-02-28,28,46,0,0,0,25,0,16,1,7,0,3,1
3514,2034-03-01,30,0,43,23,0,47,7,0,1,0,5,0,1
3515,2034-03-02,0,0,0,7,49,0,0,19,1,0,0,0,1
3516,2034-03-03,0,0,40,0,0,21,0,0,1,0,0,0,1
3517,2034-03-04,0,0,0,0,0,4,0,0,1,0,0,0,1
3518,2034-03-05,9,0,0,0,24,24,0,0,1,21,0,0,1
3519,2034-03-06,0,34,0,39,27,20,0,0,1,0,0,18,1
3520,2034-03-07,0,28,13,0,0,0,0,25,1,0,0,5,1
3521,2034-03-08,0,0,0,0,0,0,0,13,1,0,39,12,1
3522,2034-03-09,10,0,0,0,0,0,11,0,1,10,0,0,1
3523,2034-03-10,0,46,33,0,0,0,0,0,1,26,0,0,1
3524,2034-03-11,49,18,0,0,0,16,0,0,1,1,0,0,1
3525,2034-03-12,20,23,5,0,0,3,0,0,1,0,46,28,1
3526,2034-03-13,29,0,0,0,0,0,0,0,1,37,0,0,1
3527,2034-03-14,0,20,0,0,0,25,23,0,1,0,0,47,1
3528,2034-03-15,46,0,9,39,0,0,0,44,1,25,0,15,1
3529,2034-03-16,0,0,0,0,0,0,0,0,1,16,0,0,1
3530,2034-03-17,0,35,0,0,0,0,0,20,1,0,0,0,1
3531,2034-03-18,0,0,0,18,0,0,0,26,1,0,0,0,1
3532,2034-03-19,31,0,44,0,0,5,0,0,1,45,0,0,1
3533,2034-03-20,0,0,0,0,0,0,0,0,1,0,0,0,1
3534,2034-03-21,0,41,0,0,0,0,0,38,1,4,0,0,1
3535,2034-03-22,0,31,7,0,45,0,0,0,1,0,0,16,1
3536,2034-03-23,0,0,3,0,0,0,0,0,1,0,0,0,1
3537,2034-03-24,12,0,0,0,40,0,0,0,1,0,0,0,1
3538,2034-03-25,0,25,0,0,0,0,7,0,1,0,0,0,1
3539,2034-03-26,0,0,15,0,37,33,0,44,1,0,0,0,1
3540,2034-03-27,44,6,0,47,0,0,44,0,1,38,0,19,1
3541,2034-03-28,0,0,0,28,0,11,0,33,1,0,0,0,1
3542,2034-03-29,37,39,7,0,32,45,0,0,1,0,0,0,1
3543,2034-03-30,26,0,0,28,29,0,0,0,1,6,0,0,1
3544,2034-03-31,0,0,0,0,0,0,11,0,1,0,0,50,1
3545,2034-04-01,0,33,48,0,0,26,0,0,1,9,20,0,1
3546,2034-04-02,0,0,0,43,0,0,0,20,1,0,0,0,1
3547,2034-04-03,8,22,4,0,0,0,0,0,1,0,0,39,1
3548,2034-04-04,5,39,0,0,0,0,0,47,1,0,0,50,1
3549,2034-04-05,0,0,0,0,0,0,0,0,1,0,37,0,1
3550,2034-04-06,0,3,0,12,0,0,0,18,1,0,0,0,1
3551,2034-04-07,14,0,0,0,0,0,0,4,1,0,0,17,1
3552,2034-04-08,36,0,0,0,0,0,0,38,1,0,20,0,1
3553,2034-04-09,0,0,4,0,12,0,0,6,1,0,0,0,1
3554,2034-04-10,0,0,39,0,0,0,0,9,1,0,0,0,1
3555,2034-04-11,42,0,50,0,0,0,0,0,1,0,0,34,1
3556,2034-04-12,0,26,0,0,0,10,0,48,1,0,0,0,1
3557,2034-04-13,0,0,0,0,0,0,0,0,1,47,0,0,1
3558,2034-04-14,22,17,36,47,0,0,0,23,1,0,0,0,1
3559,2034-04-15,45,0,0,0,0,0,0,0,1,4,11,0,1
3560,2034-04-16,42,0,0,33,0,0,25,0,1,0,0,31,1
3561,2034-04-17,0,43,0,0,0,40,1,0,1,15,9,32,1
3562,2034-04-18,39,0,0,0,0,0,0,0,1,0,0,0,1
3563,2034-04-19,0,0,0,0,0,0,0,37,1,24,0,0,1
3564,2034-04-20,0,35,0,0,0,0,0,0,1,40,0,0,1
3565,2034-04-21,0,0,0,0,14,0,0,8,1,0,0,0,1
3566,2034-04-22,38,0,19,0,0,43,0,44,1,0,0,36,1
3567,2034-04-23,0,0,34,0,0,0,0,0,1,0,0,0,1
3568,2034-04-24,0,44,0,0,0,0,46,0,1,7,31,39,1
3569,2034-04-25,0,0,23,5,0,49,0,10,1,36,42,0,1
3570,2034-04-26,9,0,0,0,0,0,15,0,1,0,0,35,1
3571,2034-04-27,0,12,0,0,0,0,0,50,1,0,0,0,1
3572,2034-04-28,0,0,0,48,39,0,0,0,1,0,0,0,1
3573,2034-04-29,0,16,0,0,0,0,22,27,1,0,0,41,1
3574,2034-04-30,0,25,0,2,30,0,29,15,1,25,0,0,1
3575,2034-05-01,0,0,0,0,15,0,0,0,1,40,0,0,1
3576,2034-05-02,0,0,0,25,0,0,0,0,1,0,0,43,1
3577,2034-05-03,49,26,0,0,0,0,49,0,1,0,0,50,1
3578,2034-05-04,15,0,0,0,15,42,0,20,1,0,18,0,1
3579,2034-05-05,41,0,34,0,0,0,33,0,1,0,0,0,1
3580,2034-05-06,0,24,0,0,0,39,26,33,1,11,0,0,1
3581,2034-05-07,50,0,0,0,0,0,0,11,1,0,0,6,1
3582,2034-05-08,0,31,0,0,7,0,0,15,1,0,1,16,1
3583,2034-05-09,49,0,0,0,0,0,36,25,1,0,0,0,1
3584,2034-05-10,0,0,0,0,0,0,0,0,1,0,0,0,1
3585,2034-05-11,0,0,0,0,0,2,27,28,1,23,9,0,1
3586,2034-05-12,0,0,0,0,0,18,0,15,1,0,0,0,1
3587,2034-05-13,0,32,0,0,0,0,50,7,1,33,0,0,1
3588,2034-05-14,0,0,0,30,11,0,16,24,1,2,0,45,1
3589,2034-05-15,0,0,0,0,0,50,0,0,1,0,26,0,1
3590,2034-05-16,0,0,0,6,34,0,0,0,1,0,0,0,1
3591,2034-05-17,32,4,0,0,0,0,0,0,1,0,0,44,1
3592,2034-05-18,0,13,0,0,40,11,0,0,1,12,0,33,1
3593,2034-05-19,12,0,0,0,0,11,0,0,1,0,0,23,1
3594,2034-05-20,0,0,0,0,0,0,0,40,1,8,0,0,1
3595,2034-05-21,0,0,0,0,0,20,13,0,1,0,0,20,1
3596,2034-05-22,0,0,0,25,0,3,0,0,1,0,0,0,1
3597,2034-05-23,0,0,0,0,35,48,0,0,1,23,0,37,1
3598,2034-05-24,0,49,0,46,0,8,39,17,1,42,16,0,1
3599,2034-05-25,0,0,35,0,0,0,0,0,1,0,20,0,1
3600,2034-05-26,0,0,25,26,0,0,0,0,1,0,0,10,1
3601,2034-05-27,35,0,0,0,0,0,0,0,1,0,0,0,1
3602,2034-05-28,0,30,0,0,0,46,0,0,1,33,0,0,1
3603,2034-05-29,0,40,0,33,0,0,21,46,1,0,0,0,1
3604,2034-05-30,39,0,0,0,0,0,0,0,1,0,0,20,1
3605,2034-05-31,0,15,0,0,0,41,25,0,1,0,21,0,1
3606,2034-06-01,0,33,48,0,50,0,0,0,1,16,0,0,1
3607,2034-06-02,0,17,0,0,34,0,0,0,1,33,6,0,1
3608,2034-06-03,0,0,14,0,0,0,0,0,1,7,0,0,1
3609,2034-06-04,0,0,0,33,37,0,0,0,1,0,23,0,1
3610,2034-06-05,0,17,0,0,33,0,0,0,1,0,0,38,1
3611,2034-06-06,31,0,0,0,44,0,0,0,1,0,0,0,1
3612,2034-06-07,0,0,6,12,0,0,0,0,1,0,0,0,1
3613,2034-06-08,0,0,0,0,0,3,3,0,1,0,46,48,1
3614,2034-06-09,0,0,49,37,0,19,0,0,1,25,0,47,1
3615,2034-06-10,0,0,0,12,0,0,0,0,1,0,0,0,1
